latitude,longitude,landslide_size,landslide_trigger
45.8556,-118.906,4,15
19.849,-97.4997,5,14
8.8543,-82.1825,3,12
27.8694,103.5109,2,3
10.6906,-61.591,2,14
30.6639,78.0574,2,12
35.8853,111.5837,5,2
28.372874,83.567989,3,12
38.0072,-108.044,2,3
14.42827957,74.41606625,2,12
43.6623,-123.3231,4,15
39.7419,-105.4095,3,15
27.3702,88.7334,2,3
-34.1564,150.6131,3,3
25.61953667,96.3086022,2,8
-18.8468,47.4708,2,12
6.6218,9.3405,2,3
44.392,-123.8345,3,3
34.2447,35.665,2,3
24.93295141,66.97197288,2,15
30.0091,101.9374,2,3
-22.8267,-43.6221,3,3
40.1205,-74.7969,3,3
17.0661,73.5027,2,3
48.56465589,-119.722696,3,12
23.33501164,92.85410625,2,12
45.9952,-122.8771,4,15
22.84756674,91.95656252,3,12
33.0289,74.9489,2,3
43.6361,-116.0287,2,3
34.0823,74.056,1,1
24.9926,93.4946,2,12
-22.8852,-43.0631,2,3
12.9141,74.856,1,3
45.91520389,-123.9647618,3,12
47.4097,-119.4919,3,15
40.02,125.0444,4,3
9.6514,124.3655,2,3
30.7,77.08,2,12
34.0982,104.3024,2,12
35.4134,-83.1068,3,3
37.0791,76.6344,1,3
43.7599,-124.1229,4,15
15.1238,108.8117,2,3
22.65242372,92.15898865,1,3
-41.3318,174.8229,2,3
34.818,-118.8953,2,3
47.94213637,-122.3673205,3,12
31.673,76.5338,2,12
16.4244,120.678,2,14
39.0639,-84.6165,2,3
25.6263,94.1057,2,1
36.9972,-82.556,3,12
45.5761,-122.7604,4,15
46.53684224,-72.34177825,3,12
5.34,100.24,2,3
31.9843,77.1889,2,3
15.6308,-61.441,2,3
44.699,-122.2226,4,15
24.6596,93.9784,2,9
42.7277,44.6302,2,3
5.396168592,100.2633923,2,3
39.5808,-107.3401,2,3
14.1974,-90.2743,2,14
28.1281,83.3841,2,12
-7.2954,109.7188,3,9
33.17191499,75.81074366,2,12
34.48790177,-119.305408,3,12
5.8452,118.0657,2,3
5.8597,95.3576,2,3
39.4396,-81.1495,3,1
5.4429,100.2975,3,12
19.17066427,73.02142667,3,12
27.8595,83.7711,2,12
49.3478,-123.1897,3,0
19.9053,-70.963,2,12
35.9974,-81.6384,2,12
25.1449,121.7839,2,14
17.46562972,78.35650524,3,0
47.9899,-122.3635,3,12
40.4427,-80.0342,3,12
33.36011691,75.17291044,4,12
1.4808,124.868,5,12
16.18792822,-89.16745224,3,1
41.3431,72.9293,2,12
47.88398686,-118.1639859,1,3
5.4164,118.1493,2,12
27.5,85.35,2,3
44.7568,-122.4789,4,15
20.92931962,92.22263842,2,3
-41.5833,171.8985,2,3
43.5778,-124.1892,4,15
46.1152,-123.3252,4,15
28.2719,83.7405,2,3
47.44916502,-116.7776802,3,12
37.336,-83.1295,3,13
5.3628,-3.9903,2,3
47.422,11.5224,2,3
15.2662,120.2051,2,14
43.293,-4.825,2,3
7.92237225,126.270676,3,3
43.7553,-115.975,2,3
10.5259,-66.9425,2,3
50.73216095,-1.278137277,3,15
3.2468,-76.2226,2,3
15.4669,43.567,2,3
22.25721598,114.2092721,3,14
9.835,76.8661,2,9
19.641991,82.354055,3,11
-36.84933303,174.8388783,3,12
14.9489,108.3564,1,14
1.0121,34.2355,2,3
14.7812,74.499,1,3
26.0977,94.7499,2,15
6.25,10.2667,2,15
28.2929,82.2617,2,3
28.5833,112.3735,2,12
47.6569,-120.2266,2,15
42.57651795,-123.593824,2,12
-6.8345,107.4706,2,3
42.7341,-123.3711,4,15
24.9667,93.55,2,1
0.772146528,35.56619905,1,12
20.880079,-156.554609,2,3
37.3163,-83.1707,3,15
45.97,8.98,2,3
13.6094,-88.8488,2,14
15.3587,-61.2765,2,12
6.3398,116.4461,2,15
44.8559,-123.9569,4,15
24.4265,94.1913,2,1
21.4329,-157.9254,2,3
19.288,-99.6469,1,3
40.08,-111.59,2,3
38.37512397,-81.6651904,3,15
47.5685,-122.4055,2,12
38.4001,-82.4685,3,3
44.4366,-121.9399,4,15
-29.4884,152.446,2,3
40.6378,14.6074,2,3
11.1954,-60.6764,1,12
7.2,126.046,1,12
-36.784719,175.016756,3,3
43.6966,-91.2725,3,3
33.8453,-116.8176,2,3
25.67061161,94.11844319,2,1
19.9282,99.7817,2,9
40.3204,-79.68,3,15
-8.198,115.1374,2,12
45.9816,-122.8697,4,15
4.0391,9.6857,2,12
18.9954,105.4625,1,8
44.5199,-109.0676,2,12
38.4909,-122.3494,3,12
40.481,-79.8801,3,15
40.1007,125.3763,4,3
27.02856666,89.57220662,3,3
-6.9934,110.389,2,3
52.5362,-0.6835,2,3
47.8638,-122.3337,2,15
37.3595,-122.1264,3,3
43.6619,-123.6534,4,15
28.67,115.89,2,3
52.4356,-9.4709,2,12
34.0814,-119.0308,3,12
33.1292173,75.44618906,3,12
37.3507,-79.6319,3,15
41.60140744,72.67711817,2,12
37.7589,-119.5585,2,15
7.2943,80.854,2,12
29.8496,80.5544,2,12
55.6976,-121.6296,2,3
36.2225,72.1934,2,3
10.2736,123.818,2,3
7.5694,126.1388,2,8
47.1496,-68.9434,2,12
5.3391,-75.7311,2,3
29.2027,80.5307,2,3
21.23967983,92.19314477,2,3
46.04343186,-117.2441381,1,1
9.2619,-79.8164,2,3
39.1905,-107.2301,2,3
39.9141,-91.411,3,3
36.2665,74.6006,2,12
45.521,-122.67,3,12
22.74955141,92.22099982,1,1
35.2995,-87.966,2,3
43.65859938,-72.34106092,2,3
45.5635,-123.5827,4,15
50.7035,-3.2243,2,15
39.2217,-123.2072,3,3
32.2667,130.9333,2,3
13.9716,121.9162,2,12
37.9478,-107.8548,3,12
32.5655,76.1201,2,3
38.0432,111.8293,2,8
18.4313,-77.1919,2,12
14.601,120.9762,2,14
49.8063,-95.2098,1,3
46.4873,7.2253,3,3
51.6082,-3.7718,3,12
27.982,85.9757,2,3
23.5397,93.3783,2,1
19.0669,-97.1119,2,14
46.8317,-121.7468,2,15
9.75,122.5,2,12
-6.9758,108.1008,1,12
43.7276,7.2325,2,3
6.7916,125.1489,2,14
38.9218,-104.8365,3,1
31.7501,110.6807,2,3
37.61662149,-122.4852077,3,12
48.605862,-116.369756,2,1
31.4768,103.5902,1,3
36.741,-121.7749,2,12
33.7721,104.8531,1,3
47.7307,-121.4089,2,3
12.8446,7.7094,2,15
55.2115,-6.2546,3,12
27.10647226,93.65975252,2,3
46.9469,-123.32,2,15
28.935,82.3125,2,1
17.0854,-96.75,2,3
10.0506,98.6677,2,3
42.4341,-122.6355,4,15
34.3331,73.202,2,3
32.6625,103.6056,2,3
30.4068,79.3351,2,3
17.5291,121.3267,2,14
47.946,-122.3049,2,12
32.9041,75.0911,2,1
27.6163,88.6586,2,15
-22.3838,-43.0787,1,3
43.3775,-124.1172,4,15
50.6221,-2.4461,2,3
41.70380755,-112.1239698,3,13
31.483,103.5868,2,3
29.8521,80.553,2,15
23.0112,120.666,5,14
44.0601,-123.8216,4,15
27.8324,84.5512,2,15
40.448,-80.0595,2,3
5.0255,-75.5236,2,3
30.9544,77.5063,2,3
49.58554859,-119.5898279,3,12
37.8298,-122.2272,3,12
33.01346369,74.93530189,2,12
5.3,5.8167,2,12
26.1295,91.7056,3,12
26.7914,88.363,2,3
34.4943,71.2562,2,15
29.184,81.6018,2,12
37.2537,-83.1872,2,3
43.7225,-122.3485,4,15
30.7007,77.8644,3,12
11.785,124.8833,2,3
10.5339,123.7183,2,1
36.9604,-119.4511,3,3
62.4746,6.1628,2,15
46.8391,-121.7714,2,15
4.9879,114.9553,2,3
34.1933,-112.1327,3,3
44.1029,-124.1207,2,1
10.3789,123.8514,2,14
37.83536,-120.056857,3,12
12.9455,75.7797,3,12
50.6263,-2.3177,2,10
36.2585,-85.0777,3,12
44.4659,-109.8662,3,12
6.1353,116.2825,1,1
3.1562,101.7035,3,3
50.7463,-3.0325,3,12
14.651,-90.8267,2,3
-16.242627,145.434199,4,15
13.2959,123.4848,1,3
16.9379,120.9263,2,14
44.288,-124.1129,3,15
38.0526819,-122.6865845,3,3
22.2805,109.9731,2,12
34.1542,-117.9057,3,3
37.7786,-81.9395,2,3
27.425,87.0569,2,3
39.0189,-84.4536,3,3
44.5644,-120.1217,4,15
-8.1321,111.5917,2,3
-38.6309,143.8872,2,12
33.7705,74.0967,2,3
37.9184,-122.6696,3,1
10.44,-84.6089,3,1
35.1087,-95.6457,3,1
10.83003164,-60.940308,2,3
30.7331,79.0685,2,3
33.7165,-116.6396,2,3
45.5799,4.736,2,3
46.29691494,9.596416952,2,15
33.3551,74.5128,2,1
20.2526,-74.4867,2,14
27.499,87.106,2,12
26.8833,88.2833,2,12
16.6846,-93.7203,3,0
21.0268,107.2971,2,12
44.6625,-123.7982,4,15
27.9032,96.174,2,12
29.350849,79.451264,2,12
27.2625,87.6017,2,12
16.3453,120.5567,2,3
34.6551,133.9195,2,14
18.432,-66.051,2,14
-12.7823,-74.9756,2,3
48.3729,-119.9688,2,3
28.2318,82.3527,2,1
-41.3448,174.6851,2,4
45.5491,-123.9045,4,15
3.3694,101.854,2,3
18.6101,-97.1295,3,14
52.5211,-121.599,2,2
13.0902,123.6273,2,14
46.8212,-121.8046,2,13
19.678,73.5036,2,0
35.2746,73.2235,2,12
49.5867,-119.7215,3,6
15.3925,73.8377,2,12
15.0275,74.1623,2,3
34.0404,75.3156,2,1
20.7123,105.0378,2,12
15.608,107.9887,2,3
45.7014,-122.7145,2,3
35.7322,-87.1288,2,3
-6.990704,110.410341,3,12
38.07949145,-83.42376912,3,12
28.2627,103.5712,2,3
42.3525,-123.5533,4,15
26.6842,100.7508,2,3
29.607,79.9298,2,3
16.455,120.56,2,14
9.5497,122.8812,2,3
30.3797,78.5017,2,12
8.6117,-83.1,2,14
10.2452,-66.5867,2,3
16.94057232,73.46476377,2,3
32.25158781,111.5967513,2,15
27.104022,93.61156568,3,1
48.0364,-123.426,3,3
28.145796,84.069015,1,12
51.8065,-3.1998,2,3
35.68457,-82.617208,3,12
35.192,76.2579,2,3
46.1185,-123.2275,4,15
-26.3938,153.0898,3,3
-9.444572674,159.9698462,3,3
-6.9373,107.474,1,12
48.1389,-123.5711,3,15
47.5817,-122.4957,3,3
6.133,125.0245,2,3
44.0211,-124.1014,4,15
1.8702,-76.2146,1,3
20.855596,-156.168305,3,12
28.235,94.9612,2,3
22.771104,103.761134,2,3
40.6558,-105.3742,3,3
39.2925,-121.0591,2,3
43.4317,83.2611,2,12
-29.4878,-51.3442,2,3
10.3351,123.8799,2,1
17.5541,121.2368,2,14
26.8992,88.1667,2,1
37.9767,-82.0318,3,15
15.5227,-85.265,2,14
1.0835,35.4707,1,12
27.7801,84.4384,2,15
7.2195,125.465,2,12
27.5072,86.1424,1,1
40.48344204,-79.86476209,3,12
44.2789,-118.969,4,15
12.1009,121.3712,2,8
37.39806804,-122.2765248,2,12
13.8601,-89.9044,2,14
42.3236,86.3841,2,3
40.8308,14.43,2,3
27.795,84.432,2,12
-17.50987,178.211023,1,3
12.9752,77.6092,2,12
48.2873,-120.0646,2,3
40.2506,-111.6324,3,1
41.5474,-76.1099,3,3
14.6317,-90.4792,2,12
27.337,88.609,2,3
-23.0011,-43.2747,2,3
0.8292,127.3641,1,3
27.05880384,93.54136779,3,12
23.7313,92.7187,2,3
65.0216,-16.6849,1,15
-15.746,-73.8721,2,3
43.3374,-122.766,4,15
35.11357355,73.00616682,2,15
40.212,-80.5778,2,3
38.2967,-105.2706,3,1
9.0417,-79.4487,1,3
45.6611,-118.0283,4,15
47.5455,-122.3983,3,3
47.0014,-122.1817,2,3
7.824426765,126.1489178,2,3
22.225713,113.921806,3,12
37.6769,-119.7372,2,6
34.1026,-118.3741,2,15
37.7289,-119.7538,3,12
13.8217,120.9839,2,1
37.0359,-121.9444,3,3
40.57,45.8107,2,3
37.6251,-82.7982,2,13
-41.849833,173.725986,2,11
38.7839,-84.9013,3,12
0.0482,34.7222,2,12
32.7044,108.9952,3,1
45.5686,-122.7713,3,3
36.2744,74.7249,2,12
-32.9563,-70.2129,2,3
46.626,-121.4326,3,15
39.0177,16.1928,2,3
34.175,-118.0451,3,3
45.2711,-123.8355,4,15
45.5701,-123.9425,4,15
41.9244,-71.3563,3,8
25.606,96.275,1,3
33.07879925,-116.589966,3,12
34.2236,-118.1964,3,12
32.9778,130.8266,3,4
6.503,124.7817,1,3
35.2436,-82.4872,2,3
18.3978,73.5086,2,3
5.9872,116.6928,2,3
-12.975659,-76.155795,4,3
42.1828,-120.5413,4,15
28.1996,84.0011,2,9
-4.0377,103.2653,2,3
22.75,104.48,2,3
34.0786,74.3836,2,1
14.0728,121.5082,2,14
47.0015,12.5392,2,13
37.345,-82.995,2,12
41.5041,-75.982,2,3
44.6336,-123.4284,4,15
39.155,-94.5107,3,3
-33.35,-70.5167,2,3
38.9939,-84.358,2,3
6.2045,-0.1706,2,12
43.3359,-115.4894,2,3
12.8806,75.0327,2,3
49.0396,-122.855,3,3
30.8928,78.48,2,1
31.6223,78.0193,2,3
12.902,120.9867,2,14
10.3094,125.0981,2,3
15.4918,-91.7671,3,3
-7.6667,111.1167,2,12
40.432,-80.0062,3,1
32.6188,75.3504,2,3
2.3689,102.8213,2,3
13.5807,-86.9101,2,12
26.7225,95.0281,2,9
44.1228,-122.3953,2,12
37.8356,-81.969,2,12
-0.375033658,-78.4920607,4,3
37.4046,-82.9083,3,12
27.3027,86.5079,4,3
27.0366,88.263,2,3
31.265,121.505,2,3
47.5121,-122.3919,3,3
35.55938329,-118.5872534,3,12
-40.9345,145.6226,2,12
43.3047,-122.5169,4,15
18.769972,73.36312926,3,0
39.90752824,-123.7495218,2,12
-4.4032,136.0438,2,15
14.5902,121.168,3,3
-22.9033,-43.1201,2,3
5.1749,-75.9712,2,3
40.9522,-73.9215,2,15
25.6269,94.1139,2,12
34.3006,105.8268,2,12
32.7913,-96.8139,2,3
31.0304,103.1831,3,1
49.8095,-119.3774,2,3
35.3143,74.1937,2,12
37.12103728,-113.5490905,3,12
42.0806,-124.3122,4,15
34.6987,105.7155,5,3
29.1657,81.5631,2,3
30.94222039,76.80054202,2,12
36.7069,-105.4304,2,1
-1.5253,29.2908,5,3
27.0165,88.2476,2,3
14.0468,-87.1528,2,12
-3.1713,119.3657,1,12
37.18069623,-122.2144316,3,12
-1.2654,116.831,2,12
27.11610665,93.79559574,3,1
27.7482,103.8855,2,15
10.2754,123.8252,2,14
37.01683953,-122.0627789,3,12
36.1316,-81.6885,3,3
19.2088,-71.9747,2,3
51.0219,-115.3397,2,15
33.9823,73.796,2,12
42.7404,-73.6385,3,12
-17.9392,178.2452,2,3
10.0374,125.2172,2,12
42.93062217,-74.176972,3,7
44.699,-122.2227,4,15
37.6697,-119.902,2,15
-0.7978,37.07,2,3
3.0994,101.677,2,12
29.1554,114.4393,2,3
56.3656,-3.4468,2,12
23.7269,92.7265,2,3
28.4712,119.8323,2,12
28.2622,85.373125,4,3
28.54,83.62,2,3
28.1038,85.0548,2,15
-12.3325,-73.1219,2,3
10.342048,123.861028,3,12
30.4661,111.1995,2,3
44.1009,-71.6322,2,14
14.4651,-90.7426,2,14
49.77841802,-119.606888,3,13
-3.0414,101.9801,1,3
33.2907,-87.5506,2,1
27.6802471,93.62592773,3,1
36.0938,110.6799,2,12
40.6535,-89.5556,3,12
46.866,-122.3402,2,3
45.6517,-122.8516,4,15
42.9627,-123.8387,4,15
47.51576386,-122.25385,3,12
28.178,83.6987,2,3
45.4311,-123.9426,4,15
44.0513,10.127,2,3
25.6237,94.1136,2,1
57.7856,-152.4346,2,12
40.5741,-109.0551,2,10
28.8389,82.2873,3,12
45.9291,6.8971,3,3
40.866917,-123.034161,3,12
50.5466,-5.0379,2,1
25.7921,110.322,1,3
43.3656,-91.218,2,3
37.8734,112.5626,2,3
45.5842,4.7549,2,3
24.4025,114.922,2,12
18.3711,-67.1782,2,3
27.8173,83.4643,2,12
49.5973,-119.6535,3,15
10.4024,-85.3555,2,14
10.509,124.9789,2,3
37.3035,-83.1265,1,15
4.9721,114.9659,2,3
7.6235,80.6349,2,3
31.0176,103.4846,2,3
34.56101506,73.86293399,1,15
46.8694,-122.3487,2,15
15.3826,73.9239,2,3
36.0082,-121.5106,3,3
50.7401,-119.0225,3,12
51.0055,-118.2421,2,3
15.2556,-61.2697,3,3
30.796,78.623,2,3
-0.356,-78.148,2,3
16.5189,120.425,2,14
29.5679,82.283,2,1
38.7612,-104.8318,1,12
54.549683,-8.20142,3,15
41.1272,-111.9381,2,3
33.9225391,-117.835709,2,3
28.678,84.2297,3,15
20.8486,92.4504,2,3
18.2084,-76.8169,2,15
44.7336,-122.2691,4,15
34.2946,75.4832,2,12
21.2558,-157.8072,3,3
39.4274,-107.1291,3,12
43.7553,-115.975,2,3
-13.1809,-72.5273,2,3
11.2415,-60.6742,2,14
38.5526,-105.0948,2,1
27.9937,82.4827,2,3
37.1409,101.5121,3,15
33.1466,-117.2892,3,3
16.4047,120.5988,3,0
-7.9589,-77.5239,2,3
11.6753,92.749,2,3
24.9786,93.5027,2,3
17.225,-98.5,2,3
6.4123,100.293,2,1
46.0472,-122.8382,3,12
19.162,73.6873,1,1
3.1498,101.704,3,3
46.7517,-121.9412,2,12
18.1652,-66.3969,2,14
4.7062,96.6679,2,4
-22.9652,-43.1992,2,3
10.349849,123.878321,3,12
37.04629251,-122.0134418,2,12
27.4211,85.0249,2,12
47.298,-120.1048,2,3
4.312,101.1519,2,3
-41.5877,175.2362,2,12
44.7236,-122.2499,4,15
28.4298,95.8776,2,3
37.8343,-82.4048,3,12
6.8426,125.4137,2,12
39.06769834,-119.9411009,3,13
16.3922,120.6794,2,12
26.20450454,91.87202793,2,1
44.41,-123.9627,4,15
32.2067,76.3641,2,3
25.6127,96.2961,2,3
34.1332,-118.1765,3,3
17.7718,-64.802,2,14
30.4,79.349,2,3
31.7077,76.9313,2,3
57.719,-4.2808,3,3
33.1662,75.3098,2,12
39.036633,48.664627,2,15
25.4379,94.1162,2,12
28.11,83.68,2,12
55.6511,-121.5915,2,3
46.72404963,-72.77771339,3,6
40.4577,-79.9888,3,15
37.9252,-121.9117,3,3
-7.3357,108.7275,2,12
37.67124551,-112.1110734,3,12
44.0302,-123.8405,3,12
40.10587669,-80.74692388,3,1
28.3466,85.0058,2,9
47.9502,-122.2935,3,1
38.9226,-121.0257,3,12
9.9574,-84.0879,2,12
37.72986947,-119.636119,2,10
49.2658,-123.2643,3,15
-41.286411,174.769403,3,12
-0.9399,36.8168,2,3
9.8964,123.42,2,14
8.9763,-79.5391,3,15
36.727,71.611,2,3
40.61990972,-111.678278,3,15
1.8203,98.8162,2,3
45.5674,-123.9404,4,15
35.6542,-82.2454,3,12
-6.830575165,106.8305474,2,3
18.5938,-98.5539,2,14
55.5526,-133.0921,2,3
20.2947,98.9344,1,3
-6.6811,107.0274,2,1
38.7275,-106.167,3,3
30.4581,68.4119,2,3
38.3139,-120.6609,2,3
45.8515,-118.9001,4,15
45.9782,-123.1913,4,15
35.7317,135.9804,2,14
41.4671,-81.8242,3,12
31.8833,78.6167,2,3
10.5896,-61.1339,3,3
13.3111,109.2154,1,3
33.1292173,75.44618906,3,12
30.9583,110.6064,2,15
34.387459,-119.368134,4,5
46.01,-122.8422,2,3
37.4861,-122.2364,3,12
46.1185,-123.2274,4,15
27.7884,84.4866,2,3
42.3749,8.9095,2,3
50.7053,-127.5062,2,3
47.6638,-122.5025,3,3
47.38482082,-122.0110634,2,12
6.4791,124.8142,2,3
25.1019,93.3729,2,1
37.5456,-122.3497,2,3
34.148,-117.8406,1,3
17.0821,120.9695,2,15
33.8468,-111.2858,2,3
43.8071,-123.7113,2,3
27.3383,88.6069,2,12
27.737,84.6073,2,12
-18.0167,177.55,2,12
34.0424,-117.2674,2,3
44.624,-123.5552,4,15
-22.9428,-43.1861,2,3
13.6068,124.2856,2,14
40.2315,125.0964,4,3
31.6916,76.5102,3,12
39.90714161,-123.7557456,2,3
-20.1999,57.5716,3,1
57.3496,-5.5493,2,15
6.9565,81.0243,2,3
27.44,92.2833,2,12
43.1776,-124.2353,4,15
-7.0089,107.5524,1,12
4.678,-74.138,2,3
63.4306,-150.3188,3,15
11.35008,76.791735,2,0
44.2886,-124.1131,4,15
45.2052,-123.8386,4,15
34.63639,74.77415081,2,13
37.489,-83.3588,2,15
28.6881,81.6309,3,12
45.4479,-123.9572,4,15
44.1779,-122.1315,4,15
34.0395,-118.5824,3,1
1.2603,34.3175,1,3
35.2417,135.1315,3,3
20.5004,-97.4647,2,14
27.5155,108.2319,2,3
-6.5873,106.7932,1,12
44.4065,-123.954,4,15
17.4458,121.4196,2,14
38.6627,48.6376,2,3
30.3069,78.0169,2,12
51.7444,-2.279,2,15
45.1946,-122.1782,4,15
1.1837,124.53,2,12
37.3963,-122.26,2,3
45.3098,-122.9363,4,15
5.483,10.416,2,3
-1.8667,121.5,1,1
17.5753,120.89,2,3
3.2289,101.7111,2,3
27.7702,85.8692,1,1
7.033,81.0673,2,3
25.0951,92.3567,2,3
31.8833,104.4333,2,3
10.9628,77.5947,2,3
40.4849,-80.0128,3,15
-22.9111,-43.0728,2,3
38.2212,-81.4467,3,3
24.5308,92.5121,3,1
18.5202,-72.4111,2,3
16.4605,120.5765,2,14
14.4315,120.4851,2,3
45.585918,-123.586208,2,12
10.2379,77.6377,2,3
37.2866,55.1419,2,1
45.520603,-122.721696,3,12
26.8772,87.3215,2,1
51.1881,-115.5834,2,3
1.4145,35.3574,2,3
16.3602,120.4935,3,1
5.390276,102.064002,3,12
16.8358,121.0017,2,14
43.8406,-122.627,3,12
9.4237,76.9371,2,3
11.9013,-86.06,1,12
27.51353298,89.79033898,3,3
26.10430759,91.86227824,3,3
9.9431,76.3738,3,1
17.91377914,-76.3807032,3,1
41.73,44.743,2,3
33.8688,-117.6825,2,3
16.7259,120.665,2,14
34.7414,71.8631,2,3
38.4316,-106.1009,3,12
43.6511,-123.8817,3,3
37.6954,-119.7269,2,12
52.6901,-3.8666,3,12
-38.18869842,177.2938257,1,12
28.5919,105.6975,2,3
22.78,104.95,2,3
12.1143,102.2681,2,3
45.5617,-123.9343,4,15
28.01031874,84.37740614,2,3
42.55165458,-123.5674174,3,13
34.5628,77.6001,2,12
44.164338,-124.029762,3,12
33.0938,-117.1375,3,12
49.781844,-121.44554,3,12
-42.4008,173.6814,2,12
5.8544,116.2981,2,3
43.6612,-118.9999,4,15
-6.5044,106.8776,2,12
45.2824,-122.3327,2,12
38.8843,-122.6062,3,3
23.73354779,92.74744512,3,12
9.929,-84.4428,2,3
35.14803123,-81.01035394,3,12
38.5678,-90.6426,2,3
10.3318,123.8866,2,3
44.524,-93.9072,3,3
44.3573,-123.6903,4,15
47.4997,-123.0626,3,3
54.458,-6.2947,2,3
29.6042,79.5343,1,3
43.6619,-123.3424,4,15
37.796,-82.4698,3,3
14.7836,-91.1836,3,12
27.8009,84.8423,2,12
-0.899660812,100.3934933,2,5
-22.9529,-43.2631,2,3
31.4898,76.7043,2,3
22.44394492,91.97239273,1,3
29.4469,81.4867,2,3
41.942,-75.2291,3,12
34.438419,-118.290174,3,15
33.6549,74.6326,2,3
10.2878,-84.1807,1,15
40.4519,-79.9787,2,15
-8.1928,115.1178,4,3
11.8895,119.939,2,14
39.72539392,-86.72234803,3,3
47.3042,-123.1553,2,12
-8.8106,115.1635,2,3
10.6575,124.9658,3,3
18.7687,73.3679,2,1
34.6507,74.7362,2,12
56.87939325,-5.672826814,2,1
47.5571,-122.39,3,15
28.2668,103.5681,2,12
37.35718266,-80.89111591,3,4
46.6901,8.7412,2,15
30.6145,79.8102,2,0
45.6236,-123.3758,4,15
24.0135808,92.67420963,3,1
31.1191,77.5092,2,3
10.3708,123.7619,2,3
37.1016,-83.7568,2,3
38.2616,69.118,2,4
14.7085,-91.7314,2,3
45.2508,-123.8481,4,15
3.615081882,125.4911931,1,3
48.63776081,-122.4765807,3,12
28.3683,83.2934,2,3
-22.9493,-43.2063,2,3
40.4325874,-80.00745413,3,12
61.9934,9.2307,2,3
46.3029,-67.5221,1,3
12.0467,108.4403,2,15
30.7221,78.6437,2,3
-18.0208,178.515,2,12
43.312,-122.6815,4,15
34.3932,73.4538,2,12
27.6019,85.225,2,1
27.8965,96.1779,2,3
37.81789885,-120.2851853,3,12
38.045,-82.1423,3,12
16.4512,120.5733,2,14
50.23,-121.58,3,15
33.40307977,75.68061125,3,11
33.9513,74.9845,2,3
40.4059,-75.0086,3,3
-37.7239,176.5249,2,14
37.39,112.49,2,15
33.6941,73.0399,3,12
-25.0209,-51.5288,2,3
10.8549,106.7188,2,9
41.4184,-81.6849,2,3
41.8582,41.9574,2,3
34.2219,-118.2286,3,12
24.82767572,93.51825,2,1
53.3319,-132.4149,3,3
45.3958,-122.4635,4,15
27.9939,84.094,2,3
14.9627,108.3574,2,15
27.7786,85.3867,3,4
40.4431,-111.7061,2,3
34.1407,-117.1935,2,3
28.069957,85.01,1,12
13.6891,-89.2361,3,12
33.0677,75.1466,2,3
28.3341,83.4966,2,3
30.9015,78.7756,2,3
32.36993877,-110.7105473,3,12
29.2425,102.3679,1,3
29.3167,81.5833,1,3
30.7198,77.1695,2,3
28.3537,82.6184,2,3
7.0653,125.6072,1,3
39.1075,-84.4953,3,3
11.1297,-84.7783,2,12
29.393,79.4525,2,3
35.505,137.8195,2,3
31.4733,-110.3475,1,3
31.0164,77.0991,2,8
37.6322,-82.0927,2,12
33.1467,75.5488,2,15
28.7773,82.4728,2,12
44.4607,-123.5106,4,15
9.543,125.4427,2,3
24.0406,84.0696,2,1
39.221,71.188,2,3
55.19060657,-6.277283962,3,12
30.6738,77.3544,2,12
39.016715,-82.043528,3,10
47.9211,-122.2926,3,3
34.1647,-117.8178,3,3
28.3092,95.4149,2,3
36.9412,136.8222,2,3
31.4976,130.747,1,3
27.859,83.6014,2,3
11.267,-60.566,3,14
35.69046875,-82.61794521,3,15
43.1843,-124.2455,4,15
15.3055,-61.3642,2,12
20.688,105.7431,2,3
18.7919,97.9203,1,3
10.74,-61.27,2,12
16.3634,120.6282,2,3
-6.8911,107.5782,2,15
14.2801,-87.9369,2,12
48.3486,-124.5316,3,3
44.5986,-123.5252,4,15
61.978,-143.168,1,13
34.1327,74.5594,3,1
31.07,118.2,2,3
29.5023,82.2504,2,15
7.8347,98.3138,3,12
40.428,-79.9504,2,15
33.023,-117.105,3,12
8.7868,-82.8662,2,12
43.6883,-114.3755,3,3
53.717863,-1.855263,3,12
4.549460532,101.4198768,2,3
43.1925,-75.021,3,3
48.4608,-123.5437,3,15
28.4517,119.9169,2,12
37.5927,-82.8679,2,13
26.1662,91.7138,2,12
-13.44799948,-72.25984911,2,3
45.6934,-113.9484,2,3
44.15797479,-123.5759976,2,12
48.3163,-115.5805,3,8
8.5061,98.6715,3,3
42.8147,-74.5965,3,3
47.5792,-120.8005,2,3
34.9033,72.6459,2,12
45.6202,-123.4091,4,15
30.9546,77.1792,2,3
33.7152,-118.3125,2,3
7.365123589,126.0356157,1,12
46.6637,-111.7619,3,12
14.651,-90.5403,2,12
43.4234,-115.3855,2,3
14.6281,-90.5065,2,12
29.477,80.3491,2,3
10.2451,123.8332,2,14
33.4418,-117.6454,3,12
40.3739,-123.363,2,15
43.20953132,-122.8035956,2,15
29.7986,80.417,2,12
13.2609,-61.1819,2,3
0.0072,-78.4781,2,4
39.1294,-107.2838,2,15
8.4966,123.3034,2,3
39.0182,-122.5716,3,3
45.5642,-123.5789,4,15
44.4309,-121.881,4,15
37.0133,70.3589,5,1
31.0766,77.3913,2,12
46.355,-122.5479,2,12
13.7135,-89.6938,2,1
24.837,93.9128,2,3
30.5728,77.6521,2,12
-21.9935,-42.9003,1,3
32.6457,130.5773,2,12
